date,home_team,away_team,home_confederation,away_confederation,home_elo_pre,away_elo_pre,city,country,neutral,tournament_weight,home_score,away_score,elo_diff
2021-03-30,Cyprus,Slovenia,Unknown,Unknown,1375.47500188379,1682.9133707170713,Nicosia,Cyprus,0,3,1.0,0.0,-307.4383688332814
2021-03-30,Croatia,Malta,UEFA,Unknown,1876.165043559412,1268.946166991283,Rijeka,Croatia,0,3,3.0,0.0,607.218876568129
2021-03-30,Slovakia,Russia,Unknown,Unknown,1671.5287299580616,1804.3519795658572,Trnava,Slovakia,0,3,2.0,1.0,-132.82324960779556
2021-03-30,Saudi Arabia,Palestine,AFC,Unknown,1667.302123058789,1517.399907009256,Riyadh,Saudi Arabia,0,3,5.0,0.0,149.90221604953308
2021-03-30,Japan,Mongolia,AFC,Unknown,1851.2172227025412,1067.868836019473,Chiba,Japan,0,3,14.0,0.0,783.3483866830682
2021-03-30,Central African Republic,Mauritania,Unknown,Unknown,1445.3160302782644,1478.5370789449264,Bangui,Central African Republic,0,3,0.0,1.0,-33.221048666662
2021-03-30,Senegal,Eswatini,CAF,Unknown,1846.306004104983,1223.069190400897,Thiès,Senegal,0,3,1.0,1.0,623.236813704086
2021-03-30,Mozambique,Cape Verde,Unknown,CAF,1416.97325015527,1538.800348585721,Maputo,Mozambique,0,3,0.0,1.0,-121.82709843045086
2021-03-30,Guinea-Bissau,Congo,Unknown,Unknown,1432.1122426800491,1498.9266248986246,Bissau,Guinea-Bissau,0,3,3.0,0.0,-66.81438221857547
2021-03-30,Ivory Coast,Ethiopia,CAF,Unknown,1723.6291952460142,1462.338240807281,Abidjan,Ivory Coast,0,3,3.0,1.0,261.29095443873325
2021-03-30,Madagascar,Niger,Unknown,Unknown,1490.7125410784347,1363.899035984948,Toamasina,Madagascar,0,3,0.0,0.0,126.81350509348681
2021-03-30,Nigeria,Lesotho,Unknown,Unknown,1770.2183157568516,1387.072912923284,Lagos,Nigeria,0,3,3.0,0.0,383.14540283356746
2021-03-30,Turkey,Latvia,UEFA,Unknown,1866.199594869552,1292.3346384749932,Istanbul,Turkey,0,3,3.0,3.0,573.8649563945587
2021-03-30,Cameroon,Rwanda,Unknown,Unknown,1666.9293607404825,1427.5424001310455,Douala,Cameroon,0,3,0.0,0.0,239.38696060943698
2021-03-30,Montenegro,Norway,Unknown,UEFA,1581.4761993226548,1741.9931368416576,Podgorica,Montenegro,0,3,0.0,1.0,-160.5169375190028
2021-03-30,Morocco,Burundi,CAF,Unknown,1766.2756163742142,1431.3260894867697,Rabat,Morocco,0,3,1.0,0.0,334.94952688744456
2021-03-30,Belgium,Belarus,UEFA,Unknown,2152.9909225378024,1535.1376155405917,Leuven,Belgium,0,3,8.0,0.0,617.8533069972107
2021-03-30,Grenada,United States Virgin Islands,Unknown,Unknown,1363.4327491804788,998.274974311656,St. George's,Grenada,0,3,1.0,0.0,365.1577748688228
2021-03-30,Bermuda,Aruba,Unknown,Unknown,1473.5627082087344,1148.313254049768,Bradenton,United States,1,3,5.0,0.0,325.2494541589665
2021-03-30,Saint Vincent and the Grenadines,British Virgin Islands,Unknown,Unknown,1324.3110060636675,954.9677885545996,Willemstad,Curaçao,1,3,3.0,0.0,369.3432175090679
2021-03-30,Barbados,Anguilla,Unknown,Unknown,1274.389065568465,929.3614440098604,Santo Domingo,Dominican Republic,1,3,1.0,0.0,345.02762155860455
2021-03-30,Belize,Turks and Caicos Islands,Unknown,Unknown,1314.471548551517,1148.9193823588068,San Cristóbal,Dominican Republic,1,3,5.0,0.0,165.55216619271005
2021-03-30,Guyana,Bahamas,Unknown,Unknown,1407.5721123619328,1207.008847015327,Santo Domingo,Dominican Republic,1,3,4.0,0.0,200.5632653466057
2021-03-30,Azerbaijan,Serbia,Unknown,Unknown,1422.483326278229,1833.0912333397655,Baku,Azerbaijan,0,3,1.0,2.0,-410.6079070615365
2021-03-30,Luxembourg,Portugal,Unknown,UEFA,1431.3560821262022,2071.2438301963293,Luxembourg,Luxembourg,0,3,1.0,3.0,-639.8877480701271
2021-03-30,Wales,Czech Republic,Unknown,UEFA,1873.8131274610744,1818.033701782816,Cardiff,Wales,0,3,1.0,0.0,55.77942567825835
2021-03-30,Gibraltar,Netherlands,Unknown,UEFA,1199.7569395127066,1994.3882961129436,Gibraltar,Gibraltar,0,3,0.0,7.0,-794.631356600237
2021-03-31,Austria,Denmark,UEFA,Unknown,1820.951526194232,1980.858223821836,Vienna,Austria,0,3,0.0,4.0,-159.906697627604
2021-03-31,Liechtenstein,Iceland,Unknown,Unknown,1161.2586688418112,1648.516549252539,Vaduz,Liechtenstein,0,3,1.0,4.0,-487.2578804107279
2021-03-31,Germany,North Macedonia,UEFA,Unknown,2016.0122823456904,1608.769596823932,Duisburg,Germany,0,3,1.0,2.0,407.2426855217584
2021-03-31,Armenia,Romania,Unknown,Unknown,1607.3527732079783,1731.4565154012591,Yerevan,Armenia,0,3,3.0,2.0,-124.10374219328082
2021-03-31,San Marino,Albania,Unknown,Unknown,908.1139992578104,1588.362466746721,Serravalle,San Marino,0,3,0.0,2.0,-680.2484674889107
2021-03-31,Andorra,Hungary,Unknown,Unknown,1072.5524539820397,1787.0223890498328,Andorra la Vella,Andorra,0,3,1.0,4.0,-714.4699350677931
2021-03-31,England,Poland,UEFA,Unknown,2019.7122548522907,1858.624697690905,London,England,0,3,2.0,1.0,161.0875571613858
2021-03-31,Scotland,Faroe Islands,UEFA,Unknown,1700.976964878735,1304.118060104695,Glasgow,Scotland,0,3,4.0,0.0,396.8589047740402
2021-03-31,Moldova,Israel,Unknown,Unknown,1259.9389573840515,1615.68500095357,Chișinău,Moldova,0,3,1.0,4.0,-355.7460435695184
2021-03-31,Bosnia and Herzegovina,France,UEFA,UEFA,1685.5316605612388,2120.0652675560355,Sarajevo,Bosnia and Herzegovina,0,3,0.0,1.0,-434.5336069947966
2021-03-31,Ukraine,Kazakhstan,Unknown,Unknown,1856.4210761866575,1368.9929710657525,Kyiv,Ukraine,0,3,1.0,1.0,487.428105120905
2021-03-31,Lithuania,Italy,Unknown,Unknown,1395.6253728826996,2048.7635754900384,Vilnius,Lithuania,0,3,0.0,2.0,-653.1382026073388
2021-03-31,Northern Ireland,Bulgaria,Unknown,Unknown,1615.938658515658,1540.2379195130568,Belfast,Northern Ireland,0,3,0.0,0.0,75.70073900260127
2021-03-31,Greece,Georgia,Unknown,Unknown,1696.7910950389955,1546.34994137001,Thessaloniki,Greece,0,3,1.0,1.0,150.44115366898563
2021-03-31,Spain,Kosovo,UEFA,Unknown,2079.316517951033,1539.1141334531603,Seville,Spain,0,3,3.0,1.0,540.2023844978726
2021-05-28,Japan,Myanmar,AFC,Unknown,1851.986104232713,1240.7605298096137,Chiba,Japan,0,3,10.0,0.0,611.2255744230993
2021-05-30,China PR,Guam,Unknown,Unknown,1611.9310972602568,1041.3730060692455,Suzhou,China PR,0,3,7.0,0.0,570.5580911910113
2021-06-01,Lithuania,Estonia,Unknown,Unknown,1393.2393091411243,1414.0724103157663,Vilnius,Lithuania,0,2,0.0,1.0,-20.833101174642024
2021-06-02,Puerto Rico,Bahamas,Unknown,Unknown,1203.354422795619,1189.0342173596234,Mayagüez,Puerto Rico,0,3,7.0,0.0,14.320205435995604
2021-06-02,Dominica,Anguilla,Unknown,Unknown,1196.143593687898,924.5348050314532,Santo Domingo,Dominican Republic,1,3,3.0,0.0,271.60878865644474
2021-06-02,Cuba,British Virgin Islands,Unknown,Unknown,1382.4062159868404,947.5068522686728,Guatemala City,Guatemala,1,3,5.0,0.0,434.8993637181676
2021-06-02,Cayman Islands,Aruba,Unknown,Unknown,1150.541666597004,1137.6510626073048,Bradenton,United States,1,3,1.0,3.0,12.89060398969923
2021-06-02,Montserrat,United States Virgin Islands,Unknown,Unknown,1274.7672494727617,995.7028013056556,San Cristóbal,Dominican Republic,1,3,4.0,0.0,279.0644481671061
2021-06-03,United Arab Emirates,Malaysia,Unknown,Unknown,1584.2231063812962,1373.529147920632,Dubai,United Arab Emirates,0,3,4.0,0.0,210.69395846066413
2021-06-03,Thailand,Indonesia,Unknown,Unknown,1497.4485909277034,1261.665714842244,Dubai,United Arab Emirates,1,3,2.0,2.0,235.78287608545952
2021-06-03,Bolivia,Venezuela,Unknown,Unknown,1620.738037538138,1849.0161537621527,La Paz,Bolivia,0,3,3.0,1.0,-228.27811622401464
2021-06-03,Uruguay,Paraguay,CONMEBOL,CONMEBOL,2009.276031626874,1832.627885670586,Montevideo,Uruguay,0,3,0.0,0.0,176.6481459562881
2021-06-03,Kuwait,Australia,Unknown,AFC,1496.6698917808076,1805.8368797341248,Kuwait City,Kuwait,0,3,0.0,3.0,-309.1669879533172
2021-06-03,Peru,Colombia,Unknown,CONMEBOL,1856.8878513120192,1960.472751741256,Lima,Peru,0,3,0.0,3.0,-103.58490042923677
2021-06-03,Qatar,India,AFC,Unknown,1751.9668610695578,1361.338711294468,Doha,Qatar,0,3,1.0,0.0,390.6281497750897
2021-06-03,Bangladesh,Afghanistan,Unknown,Unknown,1066.8394554308102,1318.2903730966484,Doha,Qatar,1,3,1.0,1.0,-251.45091766583823
2021-06-03,Argentina,Chile,CONMEBOL,Unknown,2049.1486442155724,1880.506125564368,Santiago del Estero,Argentina,0,3,1.0,1.0,168.64251865120445
2021-06-03,Palestine,Singapore,Unknown,Unknown,1502.0583424627334,1305.1479802742106,Riyadh,Saudi Arabia,1,3,4.0,0.0,196.91036218852287
2021-06-03,Iran,Hong Kong,AFC,Unknown,1858.6513595619335,1329.3523353035664,Arad,Iran,0,3,3.0,1.0,529.2990242583671
2021-06-03,Bahrain,Cambodia,Unknown,Unknown,1668.910317710213,1049.8977122322578,Riffa,Bahrain,0,3,8.0,0.0,619.012605477955
2021-06-03,Mexico,Costa Rica,CONCACAF,Unknown,2004.9184124871615,1716.6167947167046,Denver,United States,1,3,0.0,0.0,288.3016177704569
2021-06-03,United States,Honduras,CONCACAF,Unknown,1852.8072696635863,1701.9567373363188,Denver,United States,0,3,1.0,0.0,150.8505323272675
2021-06-03,Nepal,Taiwan,Unknown,Unknown,1130.4218723569825,1155.3282552940314,Kuwait City,Kuwait,1,3,2.0,0.0,-24.906382937048875
2021-06-04,Brazil,Ecuador,CONMEBOL,CONMEBOL,2189.0382282692453,1890.5812655817288,Porto Alegre,Brazil,0,3,2.0,0.0,298.4569626875166
2021-06-04,Saint Kitts and Nevis,Guyana,Unknown,Unknown,1408.8756454578925,1425.5467420176365,Basseterre,Saint Kitts and Nevis,0,3,3.0,0.0,-16.671096559744
2021-06-04,Nicaragua,Belize,Unknown,Unknown,1356.8791749099717,1336.7341827482896,Managua,Nicaragua,0,3,3.0,0.0,20.144992161682012
2021-06-04,Dominican Republic,Barbados,Unknown,Unknown,1376.9217421466797,1279.2157045468723,Santo Domingo,Dominican Republic,0,3,1.0,1.0,97.70603759980736
2021-06-04,Guatemala,Saint Vincent and the Grenadines,Unknown,Unknown,1611.2573735232145,1331.7719423495944,Guatemala City,Guatemala,0,3,10.0,0.0,279.4854311736201
2021-06-04,Suriname,Bermuda,Unknown,Unknown,1470.174958897996,1484.2248996511978,Paramaribo,Suriname,0,3,6.0,0.0,-14.049940753201781
2021-06-04,Antigua and Barbuda,Grenada,Unknown,Unknown,1358.5160623120814,1366.0049221864792,North Sound,Antigua and Barbuda,0,3,1.0,0.0,-7.488859874397804
2021-06-04,Maldives,Syria,Unknown,Unknown,1146.2680784626357,1606.1696033493365,Sharjah,United Arab Emirates,1,3,0.0,4.0,-459.9015248867008
2021-06-04,Latvia,Lithuania,Unknown,Unknown,1311.524587575802,1374.8793493198054,Riga,Latvia,0,2,3.0,1.0,-63.354761744003554
2021-06-05,Lebanon,Sri Lanka,Unknown,Unknown,1510.43062338576,960.314621317742,Goyang,South Korea,1,3,3.0,2.0,550.1160020680181
2021-06-05,Bahamas,Trinidad and Tobago,Unknown,Unknown,1158.328823379761,1490.968449772883,Nassau,Bahamas,0,3,0.0,0.0,-332.63962639312217
2021-06-05,Turks and Caicos Islands,Haiti,Unknown,CONCACAF,1126.656748162034,1677.5235773431828,Providenciales,Turks and Caicos Islands,0,3,0.0,10.0,-550.8668291811487
2021-06-05,Panama,Anguilla,CONCACAF,Unknown,1642.0356966400104,912.4147143224434,Panama City,Panama,0,3,13.0,0.0,729.620982317567
2021-06-05,Aruba,Canada,Unknown,CONCACAF,1168.7636163738518,1729.3395582893952,Bradenton,United States,1,3,0.0,7.0,-560.5759419155434
2021-06-05,United States Virgin Islands,El Salvador,Unknown,Unknown,983.1713758363396,1604.3545464727422,Saint Croix,United States Virgin Islands,0,3,0.0,7.0,-621.1831706364026
2021-06-05,South Korea,Turkmenistan,AFC,Unknown,1838.767600930283,1407.9333293199857,Goyang,South Korea,0,3,5.0,0.0,430.83427161029726
2021-06-05,Saudi Arabia,Yemen,AFC,Unknown,1682.6436876053117,1343.491626064898,Riyadh,Saudi Arabia,0,3,3.0,0.0,339.1520615404138
2021-06-05,British Virgin Islands,Curaçao,Unknown,CONCACAF,941.4576970268888,1554.6476265867443,Guatemala City,Guatemala,1,3,0.0,8.0,-613.1899295598555
2021-06-06,United States,Mexico,CONCACAF,CONCACAF,1860.4442647097535,1991.3110537954376,Denver,United States,0,3,3.0,2.0,-130.8667890856841
2021-06-06,Honduras,Costa Rica,Unknown,Unknown,1694.3197422901517,1730.2241534084285,Denver,United States,1,3,2.0,2.0,-35.90441111827681
2021-06-07,Uzbekistan,Singapore,AFC,Unknown,1662.99310299611,1286.8843967084313,Riyadh,Saudi Arabia,1,3,5.0,0.0,376.10870628767884
2021-06-07,Bahrain,Iran,Unknown,AFC,1670.4007914984588,1860.2125427075357,Riffa,Bahrain,0,3,0.0,3.0,-189.81175120907687
2021-06-07,Vietnam,Indonesia,Unknown,Unknown,1543.2054644682617,1273.478375325153,Dubai,United Arab Emirates,1,3,4.0,0.0,269.72708914310874
2021-06-07,United Arab Emirates,Thailand,Unknown,Unknown,1594.9673774894093,1485.635930444795,Dubai,United Arab Emirates,0,3,3.0,1.0,109.33144704461438
2021-06-07,Japan,Tajikistan,AFC,Unknown,1853.7077561353597,1399.8393089227393,Suita,Japan,0,3,4.0,1.0,453.86844721262037
2021-06-07,Kyrgyzstan,Mongolia,Unknown,Unknown,1438.580469853527,1067.0999544893014,Osaka,Japan,1,3,0.0,1.0,371.48051536422554
2021-06-07,Qatar,Oman,AFC,Unknown,1754.2079012705344,1617.6732925177157,Doha,Qatar,0,3,1.0,0.0,136.5346087528187
2021-06-07,Bangladesh,India,Unknown,Unknown,1079.223792456513,1359.0976710934913,Doha,Qatar,1,3,0.0,2.0,-279.87387863697836
2021-06-07,Iraq,Cambodia,AFC,Unknown,1738.5638730469009,1048.4072384440117,Arad,Iran,1,3,4.0,1.0,690.1566346028892
2021-06-07,Nepal,Jordan,Unknown,AFC,1162.5687859808277,1598.7814845394869,Kuwait City,Kuwait,1,3,0.0,3.0,-436.2126985586592
2021-06-07,China PR,Philippines,Unknown,Unknown,1613.7880164238738,1337.6450068431377,Sharjah,United Arab Emirates,1,3,2.0,0.0,276.14300958073613
2021-06-07,Guam,Syria,Unknown,Unknown,1039.5160869056283,1611.130783606322,Sharjah,United Arab Emirates,1,3,0.0,3.0,-571.6146967006937
2021-06-07,Australia,Taiwan,AFC,Unknown,1821.9896179260709,1123.1813416701862,Kuwait City,Kuwait,1,3,5.0,1.0,698.8082762558847
2021-06-08,Saint Vincent and the Grenadines,Cuba,Unknown,Unknown,1321.1510218217895,1388.4553712286247,St. George's,Grenada,1,3,0.0,1.0,-67.30434940683517
2021-06-08,Curaçao,Guatemala,CONCACAF,Unknown,1557.3528449254425,1621.878294051019,Willemstad,Curaçao,0,3,0.0,0.0,-64.52544912557664
2021-06-08,Barbados,Dominica,Unknown,Unknown,1289.5088372340574,1208.263684396908,Santo Domingo,Dominican Republic,1,3,1.0,1.0,81.24515283714936
2021-06-08,Panama,Dominican Republic,CONCACAF,Unknown,1643.0391149696595,1366.6286094594946,Panama City,Panama,0,3,3.0,0.0,276.41050551016497
2021-06-08,Haiti,Nicaragua,CONCACAF,Unknown,1684.814271108395,1380.236423420034,Port-au-Prince,Haiti,0,3,1.0,0.0,304.57784768836086
2021-06-08,Colombia,Argentina,CONMEBOL,CONMEBOL,1995.1116285066796,2036.1727398814155,Barranquilla,Colombia,0,3,2.0,2.0,-41.0611113747359
2021-06-08,Trinidad and Tobago,Saint Kitts and Nevis,Unknown,Unknown,1479.2742385419886,1435.6385883668238,Santo Domingo,Dominican Republic,1,3,2.0,0.0,43.635650175164756
2021-06-08,Ecuador,Peru,CONMEBOL,Unknown,1885.0825146462237,1822.2489745465955,Quito,Ecuador,0,3,1.0,2.0,62.83354009962818
2021-06-08,Bermuda,Cayman Islands,Unknown,Unknown,1452.0293714458203,1119.429112830457,Bradenton,United States,1,3,1.0,1.0,332.6002586153634
2021-06-08,Venezuela,Uruguay,Unknown,CONMEBOL,1808.417030745338,1996.037247004044,Caracas,Venezuela,0,3,0.0,0.0,-187.62021625870602
2021-06-08,Paraguay,Brazil,CONMEBOL,CONMEBOL,1845.866670293416,2194.5369792047504,Asunción,Paraguay,0,3,0.0,2.0,-348.67030891133436
2021-06-08,Chile,Bolivia,Unknown,Unknown,1893.4820298985248,1661.3371605549528,Santiago,Chile,0,3,1.0,1.0,232.14486934357205
2021-06-08,Guyana,Puerto Rico,Unknown,Unknown,1398.7837991087051,1234.0598167754815,Basseterre,Saint Kitts and Nevis,1,3,0.0,2.0,164.7239823332236
2021-06-08,Canada,Suriname,CONCACAF,Unknown,1732.7743737146293,1502.3704871033733,Bridgeview,United States,1,3,4.0,0.0,230.40388661125598
2021-06-08,Grenada,Montserrat,Unknown,Unknown,1351.2079068305952,1287.2986749420777,St. George's,Grenada,0,3,1.0,2.0,63.909231888517525
2021-06-08,El Salvador,Antigua and Barbuda,Unknown,Unknown,1608.6221778169258,1373.3130776679654,San Salvador,El Salvador,0,3,3.0,0.0,235.3091001489604
2021-06-09,South Korea,Sri Lanka,AFC,Unknown,1842.365267761503,958.6971250199288,Goyang,South Korea,0,3,5.0,0.0,883.6681427415742
2021-06-09,Turkmenistan,Lebanon,Unknown,Unknown,1404.3356624887656,1512.0481196835733,Goyang,South Korea,1,3,3.0,2.0,-107.71245719480771
2021-06-10,Estonia,Latvia,Unknown,Unknown,1450.7364396829937,1331.0924949316584,Tallinn,Estonia,0,2,2.0,1.0,119.64394475133531
2021-06-11,United Arab Emirates,Indonesia,Unknown,Unknown,1608.8025014849345,1260.3758450163673,Dubai,United Arab Emirates,0,3,5.0,0.0,348.4266564685672
2021-06-11,Saudi Arabia,Singapore,AFC,Unknown,1687.8181581451283,1278.6497824857963,Riyadh,Saudi Arabia,0,3,3.0,0.0,409.168375659332
2021-06-11,Italy,Turkey,Unknown,UEFA,2055.715903552808,1840.8405093697372,Rome,Italy,0,4,3.0,0.0,214.87539418307074
2021-06-11,Malaysia,Vietnam,Unknown,Unknown,1362.784876812519,1556.307994777047,Dubai,United Arab Emirates,1,3,1.0,2.0,-193.52311796452796
2021-06-11,Japan,Serbia,AFC,Unknown,1856.4802824287049,1834.7780694955889,Kobe,Japan,0,1,1.0,0.0,21.702212933116016
2021-06-11,Afghanistan,Oman,Unknown,Unknown,1305.9060360709454,1609.5140944589984,Doha,Qatar,1,3,1.0,2.0,-303.608058388053
2021-06-11,Yemen,Uzbekistan,Unknown,AFC,1338.3171555250815,1671.227717218745,Riyadh,Saudi Arabia,1,3,0.0,1.0,-332.91056169366357
2021-06-11,Hong Kong,Iraq,Unknown,AFC,1327.7911521579642,1739.8569048257875,Arad,Iran,1,3,0.0,1.0,-412.0657526678233
2021-06-11,Cambodia,Iran,Unknown,AFC,1047.114206665125,1886.361355571928,Isa Town,Bahrain,1,3,0.0,10.0,-839.247148906803
2021-06-11,Kuwait,Jordan,Unknown,AFC,1480.5171535888617,1604.0376236162258,Kuwait City,Kuwait,0,3,0.0,0.0,-123.52047002736413
2021-06-11,Nepal,Australia,Unknown,AFC,1157.3126469040883,1823.308886561148,Kuwait City,Kuwait,1,3,0.0,3.0,-665.9962396570597
2021-06-11,China PR,Maldives,Unknown,Unknown,1623.9543686889203,1141.30689820565,Sharjah,United Arab Emirates,1,3,5.0,0.0,482.64747048327035
2021-06-11,Philippines,Guam,Unknown,Unknown,1327.478654578091,1037.0031377126495,Sharjah,United Arab Emirates,1,3,3.0,0.0,290.4755168654415
2021-06-11,Myanmar,Kyrgyzstan,Unknown,Unknown,1239.038877906967,1402.7972254180472,Osaka,Japan,1,3,1.0,8.0,-163.75834751108027
2021-06-12,Russia,Belgium,Unknown,UEFA,1789.5368616724884,2147.2805370047067,Saint Petersburg,Russia,0,4,0.0,3.0,-357.74367533221834
2021-06-12,Denmark,Finland,Unknown,Unknown,2013.2376088032663,1727.3841478966358,Copenhagen,Denmark,0,4,0.0,1.0,285.8534609066305
2021-06-12,Wales,Switzerland,Unknown,UEFA,1872.9737210385508,1959.1810330753572,Cardiff,Wales,0,4,1.0,1.0,-86.20731203680634
2021-06-12,Saint Kitts and Nevis,El Salvador,Unknown,Unknown,1409.3867067056424,1617.4932128086016,Basseterre,Saint Kitts and Nevis,0,3,0.0,4.0,-208.1065061029592
2021-06-12,Panama,Curaçao,CONCACAF,CONCACAF,1650.2331809233642,1555.31783253178,Panama City,Panama,0,3,2.0,1.0,94.9153483915843
2021-06-12,Haiti,Canada,CONCACAF,CONCACAF,1688.3644540560003,1748.5071356898648,Port-au-Prince,Haiti,0,3,0.0,1.0,-60.14268163386441
2021-06-13,South Korea,Lebanon,AFC,Unknown,1842.6422255012872,1486.0389888697396,Goyang,South Korea,0,3,2.0,1.0,356.6032366315476
2021-06-13,Austria,North Macedonia,UEFA,Unknown,1782.1931858914904,1648.33861807206,Bucharest,Romania,1,4,3.0,1.0,133.85456781943049
2021-06-13,Netherlands,Ukraine,UEFA,Unknown,1990.8881739910391,1835.5289894098169,Amsterdam,Netherlands,0,4,3.0,2.0,155.35918458122228
2021-06-13,England,Croatia,UEFA,UEFA,2031.009601706568,1867.6440826055375,London,England,0,4,1.0,0.0,163.3655191010305
2021-06-13,Brazil,Venezuela,CONMEBOL,Unknown,2206.109244521485,1813.356578070344,Brasília,Brazil,0,4,3.0,0.0,392.75266645114084
2021-06-13,Colombia,Ecuador,CONMEBOL,CONMEBOL,1991.7510085820377,1856.3399910683545,Cuiabá,Brazil,1,4,1.0,0.0,135.4110175136832
2021-06-14,Paraguay,Bolivia,CONMEBOL,Unknown,1834.294404976681,1676.1868156774424,Goiânia,Brazil,1,4,3.0,1.0,158.10758929923873
2021-06-14,Argentina,Chile,CONMEBOL,Unknown,2039.5333598060577,1878.632374776035,Rio de Janeiro,Brazil,1,4,1.0,1.0,160.90098503002264
2021-06-14,Spain,Sweden,UEFA,UEFA,2078.1253694939296,1892.320785261184,Seville,Spain,0,4,0.0,0.0,185.80458423274558
2021-06-14,Poland,Slovakia,Unknown,Unknown,1840.0026047986548,1694.643429987458,Saint Petersburg,Russia,1,4,1.0,2.0,145.3591748111969
2021-06-14,Scotland,Czech Republic,UEFA,UEFA,1716.9955548863647,1806.36776068794,Glasgow,Scotland,0,4,0.0,2.0,-89.37220580157532
2021-06-15,United Arab Emirates,Vietnam,Unknown,Unknown,1614.4303657218206,1566.1929673410389,Dubai,United Arab Emirates,0,3,3.0,2.0,48.23739838078177
2021-06-15,Sierra Leone,Benin,Unknown,Unknown,1469.3660662462526,1578.8133676007444,Conakry,Guinea,1,3,1.0,0.0,-109.44730135449186
2021-06-15,Kuwait,Taiwan,Unknown,Unknown,1481.8690361160443,1121.8620730351088,Kuwait City,Kuwait,0,3,2.0,1.0,360.0069630809355
2021-06-15,Germany,France,UEFA,UEFA,1979.5996074460916,2130.1818787979305,Munich,Germany,0,4,0.0,1.0,-150.58227135183893
2021-06-15,Hungary,Portugal,Unknown,UEFA,1784.3941298688726,2078.4786331961805,Budapest,Hungary,0,4,0.0,3.0,-294.08450332730786
2021-06-15,El Salvador,Saint Kitts and Nevis,Unknown,Unknown,1643.687414044765,1383.1925054694789,San Salvador,El Salvador,0,3,2.0,0.0,260.4949085752862
2021-06-15,Curaçao,Panama,CONCACAF,CONCACAF,1545.4923828532646,1660.0586306018797,Willemstad,Curaçao,0,3,0.0,0.0,-114.56624774861507
2021-06-15,Canada,Haiti,CONCACAF,CONCACAF,1770.7914951560692,1666.080094589796,Bridgeview,United States,1,3,3.0,0.0,104.71140056627314
2021-06-15,Thailand,Malaysia,Unknown,Unknown,1471.8008064492694,1352.8999042485273,Dubai,United Arab Emirates,1,3,0.0,1.0,118.90090220074217
2021-06-15,China PR,Syria,Unknown,Unknown,1628.634833201448,1613.6437327993008,Suzhou,China PR,0,3,3.0,1.0,14.99110040214714
2021-06-15,Tajikistan,Myanmar,Unknown,Unknown,1397.0667826293943,1213.806336803451,Osaka,Japan,1,3,4.0,0.0,183.2604458259434
2021-06-15,Japan,Kyrgyzstan,AFC,Unknown,1863.113980844738,1428.0297665215635,Suita,Japan,0,3,5.0,1.0,435.0842143231746
2021-06-15,Australia,Jordan,AFC,AFC,1824.7907725812631,1602.685741089043,Kuwait City,Kuwait,1,3,1.0,0.0,222.10503149222018
2021-06-15,Bahrain,Hong Kong,Unknown,Unknown,1644.2519786340663,1324.3779643230298,Riffa,Bahrain,0,3,4.0,0.0,319.8740143110365
2021-06-15,Iran,Iraq,AFC,AFC,1887.1923927776209,1743.270092660722,Arad,Iran,0,3,1.0,0.0,143.9223001168989
2021-06-15,Philippines,Maldives,Unknown,Unknown,1338.5486551800657,1136.6264336931222,Suzhou,China PR,1,3,1.0,1.0,201.9222214869435
2021-06-15,Saudi Arabia,Uzbekistan,AFC,AFC,1691.363084401135,1676.358316327476,Riyadh,Saudi Arabia,0,3,3.0,0.0,15.00476807365908
2021-06-15,Bangladesh,Oman,Unknown,Unknown,1069.2374985994263,1615.4475528459077,Doha,Qatar,1,3,0.0,3.0,-546.2100542464814
2021-06-15,Palestine,Yemen,Unknown,Unknown,1520.3219260285127,1333.1865564163506,Riyadh,Saudi Arabia,1,3,3.0,0.0,187.1353696121621
2021-06-15,India,Afghanistan,Unknown,Unknown,1369.083964950578,1299.9725776840364,Doha,Qatar,1,3,1.0,1.0,69.11138726654167
2021-06-16,Turkey,Wales,UEFA,Unknown,1828.5618103237985,1871.9817783979488,Baku,Azerbaijan,1,4,0.0,2.0,-43.41996807415035
2021-06-16,Italy,Switzerland,Unknown,UEFA,2067.994602598747,1960.1729757159592,Rome,Italy,0,4,3.0,0.0,107.82162688278777
2021-06-16,Russia,Finland,Unknown,Unknown,1773.3606987930625,1772.490791375014,Saint Petersburg,Russia,0,4,1.0,0.0,0.8699074180485695
2021-06-17,Colombia,Venezuela,CONMEBOL,Unknown,2007.4725156665172,1808.5105907192064,Goiânia,Brazil,1,4,0.0,0.0,198.96192494731076
2021-06-17,Brazil,Peru,CONMEBOL,Unknown,2210.955231872623,1850.991498124465,Rio de Janeiro,Brazil,0,4,4.0,0.0,359.9637337481579
2021-06-17,Ukraine,North Macedonia,Unknown,Unknown,1826.1815975008117,1624.611264030522,Bucharest,Romania,1,4,2.0,1.0,201.5703334702896
2021-06-17,Denmark,Belgium,Unknown,UEFA,1968.1309653248884,2163.4566998841324,Copenhagen,Denmark,0,4,1.0,2.0,-195.32573455924398
2021-06-17,Netherlands,Austria,UEFA,UEFA,2000.2355659000443,1805.9205399330283,Amsterdam,Netherlands,0,4,2.0,0.0,194.31502596701603
2021-06-18,Argentina,Uruguay,CONMEBOL,CONMEBOL,2028.717965653468,1991.0976996790375,Brasília,Brazil,1,4,1.0,0.0,37.62026597443037
